Point measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Tuesday 26 May 2026 15:49:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Comment,Sampling period,Date,Site,Treatment,Camera no.,,,,Family,Genus,Species,Code,Number,Stage,Activity,Comment
SW_MOD_LB-M3_A2_01May2026_GX038030.MP4,20518,35.0339,,,782.75,831.17,0,0,SW_MOD_LB-M3_A2_01May2026,SBP,,,6 months,01/05/2026,Spit West,Modified Living Boulder,A2,,,,Plesiopidae,Trachiops,taeniatus,37316018,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,8991,5,,,1036.65,636.7,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,8991,5,,,235.32,240.31,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,8991,5,,,292.29,327.02,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,8991,5,,,378.99,360.46,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,8991,5,,,475.6,63.17,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9225,5.1301,,,153.58,466.99,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9228,5.1318,,,683.67,465.75,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,Went behind LB
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9365,5.208,,,174.63,1020.7,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9413,5.2347,,,975.96,109.01,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,130.05,1165.63,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,144.91,974.86,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,182.06,800.21,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,408.72,947.61,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,546.19,894.35,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,289.82,481.86,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,227.89,298.53,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,87.94,334.45,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,53.26,220.49,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,116.42,52.03,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,578.39,444.7,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,461.97,172.18,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,663.85,65.65,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9503,5.2847,,,604.4,19.82,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9598,5.3376,,,977.2,283.66,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Gobiidae,Favonigobius,exquisitus,37428141,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9623,5.3515,,,480.55,403.82,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,Went behind LB
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9623,5.3515,,,892.98,911.69,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Feeding,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9623,5.3515,,,997.02,1448.05,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Sparidae,Acanthopagrus,australis,37353004,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,9805,5.4527,,,438.44,1092.54,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10074,5.6023,,,448.35,1148.28,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10451,5.8119,,,157.29,1178.01,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,756.74,1853.11,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,572.2,1601.65,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,626.7,1348.95,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,487.98,1348.95,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,215.5,1353.91,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,74.31,1103.69,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,87.94,1132.18,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,29.72,1085.11,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,193.21,1052.9,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,522.66,1114.84,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,432.25,1202.79,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,651.47,1109.88,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,468.17,1028.13,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,657.66,973.63,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,677.48,836.13,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,729.5,769.24,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,229.13,881.96,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,312.11,839.85,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,175.87,729.6,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,79.27,680.05,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,95.37,681.29,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,120.14,573.52,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,289.82,554.94,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,376.51,576,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,428.53,654.04,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,466.93,723.41,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,594.5,717.21,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,642.8,600.77,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,740.64,556.18,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,801.33,474.43,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,822.39,407.54,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,704.72,427.35,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,593.26,507.87,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,559.82,497.96,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,572.2,438.5,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,439.68,442.22,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,490.46,377.81,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,541.24,362.94,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,304.68,468.23,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,322.02,380.28,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,187.02,411.25,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,136.24,281.19,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,232.84,220.49,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,199.4,110.25,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,351.74,274.99,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,329.45,204.39,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,362.89,127.59,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,406.24,231.64,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,891.74,164.75,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,860.78,64.41,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,788.94,162.27,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,748.07,196.95,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,657.66,386.48,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,699.77,288.62,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,679.95,215.54,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,708.44,78.04,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,611.83,215.54,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,663.85,43.35,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,632.89,99.1,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,578.39,240.31,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
SW_MOD_LB-M3_B2_30Apr2026_GX010195.MP4,10924,6.075,,,552.39,170.94,0,0,SW_MOD_LB-M3_B2_30Apr2026,SBP,,,6 months,30/04/2026,Spit West,Modified Living Boulder,B2,,,,Ambassidae,Ambassis,jackoniensis,37310012,1,AD,Passing,
