"Code","Frame","Time (mins)","TapeReader","Sampling period","Date","Site","Treatment","Camera no.","spp","Stage","Activity","count"
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",39614,22.0298,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",40157,22.3318,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",40157,22.3318,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",40157,22.3318,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",40157,22.3318,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",40659,22.6109,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",40659,22.6109,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",40851,22.7177,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Omobranchus.anolius","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",40851,22.7177,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Tetractenos.hamiltoni","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",40959,22.7778,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",41890,23.2955,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",42119,23.4228,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.butcheri","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",42119,23.4228,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",42244,23.4924,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",43067,23.95,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",43482,24.1808,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",43984,24.46,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",45739,25.436,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",45910,25.5311,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",46244,25.7168,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",46266,25.729,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Monodactylus.argenteus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",46266,25.729,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Girella.tricuspidata","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",46318,25.758,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Trachiops.taeniatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",46582,25.9048,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",46727,25.9854,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",46768,26.0082,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Girella.tricuspidata","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",47517,26.4247,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Girella.tricuspidata","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",47587,26.4637,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",47833,26.6005,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",48342,26.8835,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Trachiops.taeniatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",49078,27.2928,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",49591,27.5781,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",50313,27.9796,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",50426,28.0425,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",50659,28.172,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",50659,28.172,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",51280,28.5174,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",51772,28.791,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Trachiops.taeniatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",51772,28.791,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",51772,28.791,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",52533,29.2142,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",53295,29.6379,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",54057,30.0617,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",54200,30.1412,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Girella.tricuspidata","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",54328,30.2124,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Microcanthus.strigatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",54890,30.5249,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",56018,31.1522,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Trachiops.taeniatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",56185,31.2451,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",56808,31.5916,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Trachiops.taeniatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",56917,31.6522,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Girella.tricuspidata","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",57082,31.7439,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",57220,31.8207,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Girella.tricuspidata","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",57836,32.1632,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",58223,32.3785,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Microcanthus.strigatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",59013,32.8178,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",59435,33.0525,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Microcanthus.strigatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",60277,33.5207,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",60277,33.5207,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",60804,33.8138,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Trachiops.taeniatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",61304,34.0918,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",62009,34.4839,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Acanthopagrus.australis","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",62399,34.7008,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Girella.tricuspidata","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",62922,34.9916,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Trachiops.taeniatus","AD","Passing",1
"SW_MOD_LB-M5_B7_01May2026",62922,34.9916,"SBP","6 months","01/05/2026","Spit West","Modified Living Boulder","B7","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
"SW_MOD_LB-M5_B8_30Apr2026",9056,5.0361,"SBP","6 months","30/04/2026","Spit West","Modified Living Boulder","B8","Ambassis.jackoniensis","AD","Passing",1
